,municipio,unnamed: 0,ph,n,mo,k,ca,mg,na,al,cic,p,fe,mn,zn,cu,s,b,ar,l,a,clasificacion,Rangos ph,Rangos n,Rangos mo,Rangos k,Rangos ca,Rangos mg,Rangos na,Rangos al,Rangos cic,Rangos p,Rangos fe,Rangos mn,Rangos zn,Rangos cu,Rangos s,Rangos b,Rangos ar,Rangos l,Rangos a,muestras
20,BUENAVISTA,29769.5,5.121428571428572,0.3135714285714286,7.378571428571429,0.5485714285714287,2.9714285714285715,0.6357142857142858,0.027142857142857142,0.7642857142857143,18.714285714285715,56.285714285714285,218.85714285714286,27.428571428571427,5.364285714285714,3.0142857142857147,17.00714285714286,0.4164285714285714,17.642857142857142,19.928571428571427,62.357142857142854,3.0714285714285716,"(4.499, 5.0]  5    (5.0, 5.5]   7    (5.5, 6.0]   2","(0.199, 0.3]  5    (0.3, 0.4]   9    (0.4, 0.5]   0","(4.999, 10.0]  12    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  5    (0.4, 0.6]   5    (0.6, 0.8]   1","(1.499, 3.0]  10    (3.0, 5.0]    2    (5.0, 6.0]    1","(0.599, 1.2]  1    (1.2, 1.8]   3    (1.8, 2.4]   0","(0.019, 0.04]  6    (0.04, 0.06]   1    (0.06, 0.08]   1","(0.399, 0.8]  2    (0.8, 1.2]   6    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   5    (20.0, 25.0]   6","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   2","(69.999, 140.0]  3    (140.0, 210.0]   3    (210.0, 280.0]   5","(19.999, 40.0]  5    (40.0, 60.0]   2    (60.0, 80.0]   1","(2.999, 6.0]  6    (6.0, 9.0]   6    (9.0, 12.0]   0","(2.999, 6.0]  5    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  4    (10.0, 15.0]   3    (15.0, 20.0]   2","(0.149, 0.3]  3    (0.3, 0.45]   8    (0.45, 0.6]   1","(6.999, 14.0]  4    (14.0, 21.0]   6    (21.0, 28.0]   4","(19.999, 25.0]  6    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   5",1
21,BUESACO,56898.8275862069,4.958620689655171,0.2248275862068966,4.9862068965517246,0.3,6.989999999999998,2.4741379310344827,0.1189655172413793,0.7724137931034479,16.06896551724138,21.24137931034483,283.48275862068965,73.24137931034483,2.179310344827586,4.279310344827586,29.14482758620689,0.5182758620689655,23.344827586206897,26.379310344827587,50.51724137931034,3.2758620689655173,"(4.499, 5.0]  12    (5.0, 5.5]   11    (5.5, 6.0]    2","(0.199, 0.3]  22    (0.3, 0.4]    2    (0.4, 0.5]    0","(4.999, 10.0]  12    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  16    (0.4, 0.6]    7    (0.6, 0.8]    0","(1.499, 3.0]  4    (3.0, 5.0]   5    (5.0, 6.0]   4","(0.599, 1.2]  4    (1.2, 1.8]   9    (1.8, 2.4]   3","(0.019, 0.04]  3    (0.04, 0.06]   4    (0.06, 0.08]   4","(0.399, 0.8]  9    (0.8, 1.2]   3    (1.2, 1.6]   2","(9.999, 15.0]  13    (15.0, 20.0]   15    (20.0, 25.0]   1","(6.999, 14.0]  8    (14.0, 21.0]   5    (21.0, 28.0]   1","(69.999, 140.0]  2    (140.0, 210.0]   4    (210.0, 280.0]   8","(19.999, 40.0]   1    (40.0, 60.0]    8    (60.0, 80.0]   10","(2.999, 6.0]  6    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  21    (6.0, 9.0]    4    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   2    (15.0, 20.0]   1","(0.149, 0.3]   4    (0.3, 0.45]   3    (0.45, 0.6]   10","(6.999, 14.0]   1    (14.0, 21.0]   7    (21.0, 28.0]   18","(19.999, 25.0]  10    (25.0, 30.0]   16    (30.0, 35.0]    1","(29.999, 40.0]   2    (40.0, 50.0]   12    (50.0, 60.0]   13",14
22,BUGALAGRANDE,3547.181818181818,5.127272727272728,0.35000000000000003,8.554545454545455,0.5381818181818182,3.9936363636363628,1.0309090909090908,0.045454545454545456,0.6090909090909091,19.636363636363637,6.090909090909091,168.27272727272728,40.36363636363637,9.963636363636363,6.472727272727273,13.154545454545454,0.46545454545454557,26.181818181818183,22.545454545454547,51.54545454545455,3.5454545454545454,"(4.499, 5.0]  6    (5.0, 5.5]   4    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   4    (0.4, 0.5]   5","(4.999, 10.0]  4    (10.0, 15.0]   5    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   3    (0.6, 0.8]   4","(1.499, 3.0]  1    (3.0, 5.0]   8    (5.0, 6.0]   0","(0.599, 1.2]  7    (1.2, 1.8]   0    (1.8, 2.4]   2","(0.019, 0.04]  5    (0.04, 0.06]   5    (0.06, 0.08]   1","(0.399, 0.8]  7    (0.8, 1.2]   1    (1.2, 1.6]   1","(9.999, 15.0]  0    (15.0, 20.0]   3    (20.0, 25.0]   4","(6.999, 14.0]  4    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  5    (140.0, 210.0]   3    (210.0, 280.0]   2","(19.999, 40.0]  7    (40.0, 60.0]   1    (60.0, 80.0]   2","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   4","(2.999, 6.0]  3    (6.0, 9.0]   5    (9.0, 12.0]   2","(4.999, 10.0]  3    (10.0, 15.0]   4    (15.0, 20.0]   3","(0.149, 0.3]  1    (0.3, 0.45]   2    (0.45, 0.6]   5","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   6","(19.999, 25.0]  7    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   4    (50.0, 60.0]   6",29
23,CACHIPAY,9667.2,5.540000000000001,0.382,9.4,0.13,4.818,0.782,0.028000000000000004,0.4,21.4,26.8,158.4,7.8,5.140000000000001,1.3599999999999999,9.120000000000001,0.154,40.2,23.8,36.2,2.2,"(4.499, 5.0]  1    (5.0, 5.5]   2    (5.5, 6.0]   1","(0.199, 0.3]  1    (0.3, 0.4]   2    (0.4, 0.5]   2","(4.999, 10.0]  3    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   1","(0.599, 1.2]  2    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  3    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   0    (1.2, 1.6]   1","(9.999, 15.0]  0    (15.0, 20.0]   2    (20.0, 25.0]   2","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   2","(69.999, 140.0]  2    (140.0, 210.0]   2    (210.0, 280.0]   0","Series([], )","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   1","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  2    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  3    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  2    (40.0, 50.0]   2    (50.0, 60.0]   0",11
24,CAICEDONIA,29688.09677419355,5.109677419354837,0.29419354838709677,6.893548387096773,0.4774193548387097,4.135806451612903,1.1041935483870966,0.030645161290322586,0.45483870967741935,22.322580645161292,8.32258064516129,180.90322580645162,39.645161290322584,4.641935483870969,6.367741935483873,12.80967741935484,0.30774193548387097,29.161290322580644,23.580645161290324,47.25806451612903,2.774193548387097,"(4.499, 5.0]  14    (5.0, 5.5]   13    (5.5, 6.0]    2","(0.199, 0.3]  10    (0.3, 0.4]   12    (0.4, 0.5]    3","(4.999, 10.0]  22    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.199, 0.4]  7    (0.4, 0.6]   8    (0.6, 0.8]   3","(1.499, 3.0]   7    (3.0, 5.0]   12    (5.0, 6.0]    1","(0.599, 1.2]  13    (1.2, 1.8]    3    (1.8, 2.4]    2","(0.019, 0.04]  19    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  17    (0.8, 1.2]    2    (1.2, 1.6]    0","(9.999, 15.0]   2    (15.0, 20.0]   8    (20.0, 25.0]   14","(6.999, 14.0]  9    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]   8    (140.0, 210.0]   14    (210.0, 280.0]   5","(19.999, 40.0]  12    (40.0, 60.0]    2    (60.0, 80.0]    4","(2.999, 6.0]  17    (6.0, 9.0]    4    (9.0, 12.0]   3","(2.999, 6.0]  9    (6.0, 9.0]   8    (9.0, 12.0]   4","(4.999, 10.0]  8    (10.0, 15.0]   9    (15.0, 20.0]   3","(0.149, 0.3]  14    (0.3, 0.45]   7    (0.45, 0.6]   4","(6.999, 14.0]  0    (14.0, 21.0]   8    (21.0, 28.0]   4","(19.999, 25.0]  14    (25.0, 30.0]    7    (30.0, 35.0]    3","(29.999, 40.0]   4    (40.0, 50.0]   19    (50.0, 60.0]    6",5
25,CAJIBÍO,19802.833333333332,4.908333333333333,0.6808333333333335,21.25,0.2816666666666667,0.6383333333333333,0.3208333333333333,0.027500000000000007,1.2916666666666667,34.083333333333336,18.25,109.5,8.833333333333334,2.125,2.475,11.583333333333334,0.5183333333333332,22.333333333333332,30.916666666666668,46.333333333333336,3.0833333333333335,"(4.499, 5.0]  10    (5.0, 5.5]    1    (5.5, 6.0]    1","(0.199, 0.3]  0    (0.3, 0.4]   1    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   2","(0.199, 0.4]  5    (0.4, 0.6]   0    (0.6, 0.8]   1","(1.499, 3.0]  2    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  11    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   6    (1.2, 1.6]   3","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  7    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  5    (140.0, 210.0]   4    (210.0, 280.0]   0","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  3    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  3    (10.0, 15.0]   4    (15.0, 20.0]   2","(0.149, 0.3]  2    (0.3, 0.45]   2    (0.45, 0.6]   5","(6.999, 14.0]  0    (14.0, 21.0]   8    (21.0, 28.0]   2","(19.999, 25.0]  1    (25.0, 30.0]   6    (30.0, 35.0]   4","(29.999, 40.0]  2    (40.0, 50.0]   5    (50.0, 60.0]   4",31
26,CALARCÁ,36277.25,5.3,0.315,7.3500000000000005,0.4125,3.115,0.5725000000000001,0.042499999999999996,0.4,17.0,39.25,123.25,23.25,3.5250000000000004,6.550000000000001,25.299999999999997,0.415,12.75,20.75,66.0,2.0,"(4.499, 5.0]  1    (5.0, 5.5]   2    (5.5, 6.0]   1","(0.199, 0.3]  1    (0.3, 0.4]   3    (0.4, 0.5]   0","(4.999, 10.0]  4    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   1    (0.6, 0.8]   1","(1.499, 3.0]  3    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  0    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   1    (0.06, 0.08]   1","(0.399, 0.8]  2    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   3    (20.0, 25.0]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  2    (140.0, 210.0]   2    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  3    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  0    (10.0, 15.0]   0    (15.0, 20.0]   2","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   2","(6.999, 14.0]  3    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  3    (25.0, 30.0]   0    (30.0, 35.0]   0","Series([], )",12
27,CALDONO,18364.0,5.6,0.56,15.1,0.52,1.88,0.6900000000000001,0.02,0.3,45.0,4.0,117.0,11.0,4.8,2.8,7.5,0.22,24.0,36.0,40.0,5.0,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   1","Series([], )","(4.999, 10.0]  0    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","Series([], )","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   0","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","Series([], )","(29.999, 40.0]  1    (40.0, 50.0]   0    (50.0, 60.0]   0",4
28,CALI,275.0,5.1,0.2,4.2,0.66,5.0,1.23,0.03,0.2,13.0,35.0,366.0,64.0,11.0,7.0,8.4,0.67,26.0,23.0,51.0,4.0,"(4.499, 5.0]  2    (5.0, 5.5]   1    (5.5, 6.0]   2","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   2","(4.999, 10.0]  0    (10.0, 15.0]   2    (15.0, 20.0]   2","(0.199, 0.4]  0    (0.4, 0.6]   2    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   2    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  5    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  4    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   3    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   1","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   1","(2.999, 6.0]  1    (6.0, 9.0]   2    (9.0, 12.0]   0","(4.999, 10.0]  3    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.149, 0.3]  3    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   3","(19.999, 25.0]  1    (25.0, 30.0]   3    (30.0, 35.0]   1","(29.999, 40.0]  2    (40.0, 50.0]   2    (50.0, 60.0]   1",1
29,CALIMA,13892.5,5.275,0.5525,15.325,0.3125,1.8275,0.49999999999999994,0.025,0.575,27.0,3.75,147.0,13.25,4.025,4.2,8.525,0.245,30.5,30.0,40.0,3.0,"(4.499, 5.0]  2    (5.0, 5.5]   0    (5.5, 6.0]   2","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   2","(4.999, 10.0]  0    (10.0, 15.0]   2    (15.0, 20.0]   2","(0.199, 0.4]  0    (0.4, 0.6]   2    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  4    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   3    (210.0, 280.0]   0","Series([], )","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  2    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.149, 0.3]  3    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   2","(19.999, 25.0]  0    (25.0, 30.0]   3    (30.0, 35.0]   1","(29.999, 40.0]  2    (40.0, 50.0]   2    (50.0, 60.0]   0",1
30,CARTAGO,15486.0,5.3,0.17,3.6,0.33,9.93,6.25,0.11,0.4,20.0,5.0,225.0,45.0,3.0,5.9,3.3,0.25,44.0,26.0,30.0,3.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","Series([], )","Series([], )","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","Series([], )","Series([], )","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   0    (50.0, 60.0]   0",4
31,CHAPARRAL,11846.0,5.733333333333333,0.17666666666666667,3.7000000000000006,0.4033333333333333,15.936666666666667,4.2700000000000005,0.03666666666666667,0.2333333333333333,26.333333333333332,4.0,147.0,43.0,1.8333333333333333,3.3666666666666667,1.2,0.10333333333333333,30.666666666666668,25.333333333333332,44.0,3.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   2","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","Series([], )","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   1","Series([], )","(0.599, 1.2]  0    (1.2, 1.8]   0    (1.8, 2.4]   1","(0.019, 0.04]  2    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  2    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   1","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(19.999, 25.0]  1    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   2    (50.0, 60.0]   0",1
32,CHIGORODÓ,11840.0,5.4,0.16,3.2,0.23,7.5,4.77,0.07,0.3,20.0,3.0,221.0,54.0,4.3,7.1,0.3,0.2,30.0,29.0,42.0,1.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","Series([], )","Series([], )","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","Series([], )","(0.019, 0.04]  0    (0.04, 0.06]   0    (0.06, 0.08]   1","Series([], )","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   1    (9.0, 12.0]   0","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",3
33,CHINCHINÁ,28856.178571428572,4.904234693877551,0.40045918367346905,10.042346938775513,0.2480612244897959,1.6722448979591842,0.578979591836735,0.04549999999999996,0.9387755102040817,22.341836734693878,20.377551020408163,214.2091836734694,24.03061224489796,5.756632653061225,6.804081632653059,22.516479591836728,0.36448979591836733,19.316326530612244,28.387755102040817,52.357142857142854,3.372448979591837,"(4.499, 5.0]  128    (5.0, 5.5]    51    (5.5, 6.0]    5","(0.199, 0.3]  29    (0.3, 0.4]   57    (0.4, 0.5]   86","(4.999, 10.0]  81    (10.0, 15.0]   99    (15.0, 20.0]   6","(0.199, 0.4]  77    (0.4, 0.6]   20    (0.6, 0.8]    5","(1.499, 3.0]  41    (3.0, 5.0]   14    (5.0, 6.0]    6","(0.599, 1.2]  28    (1.2, 1.8]    8    (1.8, 2.4]    5","(0.019, 0.04]  115    (0.04, 0.06]   17    (0.06, 0.08]   21","(0.399, 0.8]  55    (0.8, 1.2]   65    (1.2, 1.6]   37","(9.999, 15.0]   9    (15.0, 20.0]   49    (20.0, 25.0]   87","(6.999, 14.0]  51    (14.0, 21.0]   25    (21.0, 28.0]   23","(69.999, 140.0]  47    (140.0, 210.0]   48    (210.0, 280.0]   55","(19.999, 40.0]  71    (40.0, 60.0]   15    (60.0, 80.0]    3","(2.999, 6.0]  88    (6.0, 9.0]   47    (9.0, 12.0]   15","(2.999, 6.0]  89    (6.0, 9.0]   48    (9.0, 12.0]   28","(4.999, 10.0]  41    (10.0, 15.0]   28    (15.0, 20.0]   30","(0.149, 0.3]  67    (0.3, 0.45]   68    (0.45, 0.6]   40","(6.999, 14.0]   37    (14.0, 21.0]   102    (21.0, 28.0]   41","(19.999, 25.0]  43    (25.0, 30.0]   92    (30.0, 35.0]   37","(29.999, 40.0]   2    (40.0, 50.0]    40    (50.0, 60.0]   146",1
34,CHIVOLO,4126.5,5.7250000000000005,0.22499999999999998,4.9750000000000005,0.15999999999999998,10.5875,2.2525,0.022500000000000003,0.19999999999999998,15.75,18.25,249.5,62.25,1.625,4.675000000000001,2.5250000000000004,0.3925,23.5,39.5,37.0,4.0,"(4.499, 5.0]  0    (5.0, 5.5]   2    (5.5, 6.0]   1","(0.199, 0.3]  3    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","(0.599, 1.2]  0    (1.2, 1.8]   0    (1.8, 2.4]   3","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","(9.999, 15.0]  3    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   2","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   3","Series([], )","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   0","Series([], )","(0.149, 0.3]  2    (0.3, 0.45]   0    (0.45, 0.6]   2","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   2","(19.999, 25.0]  0    (25.0, 30.0]   0    (30.0, 35.0]   1","(29.999, 40.0]  3    (40.0, 50.0]   1    (50.0, 60.0]   0",196
35,CIMITARRA,5701.0,5.7,0.09,1.6,0.15,10.67,3.5,0.08,0.6000000000000001,16.0,4.0,157.0,85.0,2.4,4.5,1.6,0.05,28.0,40.0,31.0,1.0,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   1","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(0.019, 0.04]  0    (0.04, 0.06]   0    (0.06, 0.08]   1","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","Series([], )","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","Series([], )","(29.999, 40.0]  1    (40.0, 50.0]   0    (50.0, 60.0]   0",4
